CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,OFNS_DESC,Latitude,Longitude
293339986,09/15/2024,07:58:00,ARSON,40.74541000164537,-73.8892569523645
281962670,02/09/2024,00:14:00,ARSON,40.842515,-73.892281
294484140,10/06/2024,21:00:00,ARSON,40.817401,-73.890196
295521271,07/18/2024,06:50:00,ARSON,40.85044,-73.885123
290826305,07/28/2024,01:00:00,ARSON,40.657778,-73.890019
289469790,07/03/2024,00:30:00,ARSON,40.651524,-73.883095
279873073,12/30/2023,22:32:00,ARSON,40.807216,-73.888411
281021198,01/15/2024,04:42:00,ARSON,40.855734,-73.889823
283998875,03/12/2024,03:38:00,ARSON,40.819677,-73.887858
297424898,11/29/2024,17:59:00,ARSON,40.836917,-73.886392
281441872,01/31/2024,13:46:00,ARSON,40.815786,-73.885865
289562532,06/26/2024,13:48:00,ARSON,40.87386,-73.888118
285017832,04/08/2024,00:49:00,ARSON,40.833979,-73.886603
284291558,03/21/2024,21:10:00,ARSON,40.819091,-73.890045
283105284,03/02/2024,18:45:00,ARSON,40.669993,-73.89102
285903890,04/25/2024,07:58:00,ARSON,40.843703,-73.886496
280084192,01/05/2024,12:58:00,ARSON,40.836228,-73.88732
286621684,05/09/2024,14:50:00,ARSON,40.81636113114032,-73.89180510386842
280023706,01/05/2024,12:45:00,ARSON,40.836228,-73.88732
291986091,08/20/2024,05:20:00,ARSON,40.757732,-73.885289
